row,produto,ean,preco_7_dias,preco_14_dias,preco_21_dias,preco_28_dias,status,revisao_visual,observacao,source,source_page,image_url,title_found,optimized_path,optimized_bytes,original_width,original_height,processed_at
3286,"GELATINA LUAL 20g, UVA",7896683409147,0.85,0.86,0.86,0.86,OK_DESTRO,APROVADO_EDSON,Imagem encontrada na Destro com boa correspondencia de nome. Aprovado manualmente por Edson em 2026-07-06T13:10:18.,destromacro.com.br,https://www.destromacro.com.br/produto/gelatina-lual-sabor-uva-20g-89991,https://destro.fbitsstatic.net/img/p/gelatina-lual-sabor-uva-20g-89991/276989.jpg?w=900&h=900&v=202503271608&qs=ignore,Gelatina Lual Sabor Uva 20g,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7896683409147.webp,82586,900,900,2026-07-06T12:25:51
3287,GELATINA MODELADORA KOLENE 500g SF ROSA,7908324404104,15.14,15.26,15.32,15.38,OK_DESTRO,APROVADO_EDSON,Imagem encontrada na Destro com boa correspondencia de nome. Aprovado manualmente por Edson em 2026-07-06T13:10:18.,destromacro.com.br,https://www.destromacro.com.br/produto/gelatina-modeladora-kolene-superfinalizador-rosa-500g-85688,https://destro.fbitsstatic.net/img/p/gelatina-modeladora-kolene-superfinalizador-rosa-500g-85688/272252.jpg?w=900&h=900&v=202501231555&qs=ignore,Gelatina Modeladora Kolene Superfinalizador Rosa 500g,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7908324404104.webp,39004,900,900,2026-07-06T12:25:52
3288,GELATINA MODELADORA SKALA 1kg CACHOS,7897042018291,19.96,20.12,20.2,20.28,OK_DESTRO,APROVADO_EDSON,Imagem encontrada na Destro com boa correspondencia de nome. Aprovado manualmente por Edson em 2026-07-06T13:10:18.,destromacro.com.br,https://www.destromacro.com.br/produto/gelatina-capilar-skala-expert-cachos-1kg-85876,https://destro.fbitsstatic.net/img/p/gelatina-capilar-skala-expert-cachos-1kg-85876/272873.jpg?w=900&h=900&v=202501231555&qs=ignore,Gelatina Capilar Skala Expert Cachos 1Kg,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7897042018291.webp,53402,900,900,2026-07-06T12:25:52
3289,"GELATINA PREDILECTA 20g, ABACAXI",7896292312180,0.88,0.89,0.89,0.89,OK_DESTRO,APROVADO_EDSON,Imagem encontrada na Destro com boa correspondencia de nome. Aprovado manualmente por Edson em 2026-07-06T13:10:18.,destromacro.com.br,https://www.destromacro.com.br/produto/gelatina-predilecta-sabor-abacaxi-20g-87318,https://destro.fbitsstatic.net/img/p/gelatina-predilecta-sabor-abacaxi-20g-87318/274315.jpg?w=900&h=900&v=202501231555&qs=ignore,Gelatina Predilecta Sabor Abacaxi 20g,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7896292312180.webp,75040,900,900,2026-07-06T12:25:53
3290,"GELATINA PREDILECTA 20g, CEREJA",7896292312173,0.88,0.89,0.89,0.89,OK_DESTRO,APROVADO_EDSON,Imagem encontrada na Destro com boa correspondencia de nome. Aprovado manualmente por Edson em 2026-07-06T13:10:18.,destromacro.com.br,https://www.destromacro.com.br/produto/gelatina-predilecta-sabor-cereja-20g-87304,https://destro.fbitsstatic.net/img/p/gelatina-predilecta-sabor-cereja-20g-87304/274301.jpg?w=900&h=900&v=202501231555&qs=ignore,Gelatina Predilecta Sabor Cereja 20g,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7896292312173.webp,69792,900,900,2026-07-06T12:25:54
3291,"GELATINA PREDILECTA 20g, FRAMBOESA",7896292312135,0.88,0.89,0.89,0.89,OK_DESTRO,APROVADO_EDSON,Imagem encontrada na Destro com boa correspondencia de nome. Aprovado manualmente por Edson em 2026-07-06T13:10:18.,destromacro.com.br,https://www.destromacro.com.br/produto/gelatina-predilecta-sabor-framboesa-20g-87319,https://destro.fbitsstatic.net/img/p/gelatina-predilecta-sabor-framboesa-20g-87319/274316.jpg?w=900&h=900&v=202501231555&qs=ignore,Gelatina Predilecta Sabor Framboesa 20g,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7896292312135.webp,91996,900,900,2026-07-06T12:25:55
3292,"GELATINA PREDILECTA 20g, LIMAO",7896292312197,0.88,0.89,0.89,0.89,OK_DESTRO,APROVADO_EDSON,Imagem encontrada na Destro com boa correspondencia de nome. Aprovado manualmente por Edson em 2026-07-06T13:10:18.,destromacro.com.br,https://www.destromacro.com.br/produto/gelatina-predilecta-sabor-limao-20g-87320,https://destro.fbitsstatic.net/img/p/gelatina-predilecta-sabor-limao-20g-87320/274317.jpg?w=900&h=900&v=202501231555&qs=ignore,Gelatina Predilecta Sabor Limão 20g,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7896292312197.webp,80918,900,900,2026-07-06T12:25:55
3293,"GELATINA PREDILECTA 20g, MARACUJA",7896292312142,0.88,0.89,0.89,0.89,OK_DESTRO,APROVADO_EDSON,Imagem encontrada na Destro com boa correspondencia de nome. Aprovado manualmente por Edson em 2026-07-06T13:10:18.,destromacro.com.br,https://www.destromacro.com.br/produto/gelatina-predilecta-sabor-maracuja-20g-87301,https://destro.fbitsstatic.net/img/p/gelatina-predilecta-sabor-maracuja-20g-87301/274298.jpg?w=900&h=900&v=202501231555&qs=ignore,Gelatina Predilecta Sabor Maracujá 20g,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7896292312142.webp,74464,900,900,2026-07-06T12:25:55
3294,"GELATINA PREDILECTA 20g, MORANGO",7896292312166,0.88,0.89,0.89,0.89,OK_DESTRO,APROVADO_EDSON,Imagem encontrada na Destro com boa correspondencia de nome. Aprovado manualmente por Edson em 2026-07-06T13:10:18.,destromacro.com.br,https://www.destromacro.com.br/produto/gelatina-predilecta-sabor-morango-20g-87302,https://destro.fbitsstatic.net/img/p/gelatina-predilecta-sabor-morango-20g-87302/274299.jpg?w=900&h=900&v=202501231555&qs=ignore,Gelatina Predilecta Sabor Morango 20g,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7896292312166.webp,75398,900,900,2026-07-06T12:25:56
3295,"GELATINA PREDILECTA 20g, UVA",7896292312159,0.88,0.89,0.89,0.89,OK_DESTRO,APROVADO_EDSON,Imagem encontrada na Destro com boa correspondencia de nome. Aprovado manualmente por Edson em 2026-07-06T13:10:18.,destromacro.com.br,https://www.destromacro.com.br/produto/gelatina-predilecta-sabor-uva-20g-87303,https://destro.fbitsstatic.net/img/p/gelatina-predilecta-sabor-uva-20g-87303/274300.jpg?w=900&h=900&v=202501231555&qs=ignore,Gelatina Predilecta Sabor Uva 20g,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7896292312159.webp,68722,900,900,2026-07-06T12:25:57
3296,"GELATINA ROYAL 25g, ABACAXI",7622300860059,1.48,1.49,1.5,1.5,OK_DESTRO,APROVADO_EDSON,Imagem encontrada na Destro com boa correspondencia de nome. Aprovado manualmente por Edson em 2026-07-06T13:10:18.,destromacro.com.br,https://www.destromacro.com.br/produto/gelatina-royal-abacaxi-25g-74905,https://destro.fbitsstatic.net/img/p/gelatina-royal-abacaxi-25g-74905/261455-1.jpg?w=900&h=900&v=202501231555&qs=ignore,Gelatina Royal Abacaxi 25g,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7622300860059.webp,59952,900,900,2026-07-06T12:25:57
3297,"GELATINA ROYAL 25g, CEREJA",7622300859978,1.48,1.49,1.5,1.5,OK_DESTRO,APROVADO_EDSON,Imagem encontrada na Destro com boa correspondencia de nome. Aprovado manualmente por Edson em 2026-07-06T13:10:18.,destromacro.com.br,https://www.destromacro.com.br/produto/gelatina-royal-cereja-25g-74909,https://destro.fbitsstatic.net/img/p/gelatina-royal-cereja-25g-74909/261459-1.jpg?w=900&h=900&v=202501231555&qs=ignore,Gelatina Royal Cereja 25g,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7622300859978.webp,60876,900,900,2026-07-06T12:25:58
3298,"GELATINA ROYAL 25g, FRAMBOESA",7622300859930,1.48,1.49,1.5,1.5,OK_DESTRO,APROVADO_EDSON,Imagem encontrada na Destro com boa correspondencia de nome. Aprovado manualmente por Edson em 2026-07-06T13:10:18.,destromacro.com.br,https://www.destromacro.com.br/produto/gelatina-royal-framboesa-25g-74906,https://destro.fbitsstatic.net/img/p/gelatina-royal-framboesa-25g-74906/261456-1.jpg?w=900&h=900&v=202501231555&qs=ignore,Gelatina Royal Framboesa 25g,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7622300859930.webp,63520,900,900,2026-07-06T12:25:59
3299,"GELATINA ROYAL 25g, LIMAO",7622300859893,1.48,1.49,1.5,1.5,OK_DESTRO,APROVADO_EDSON,Imagem encontrada na Destro com boa correspondencia de nome. Aprovado manualmente por Edson em 2026-07-06T13:10:18.,destromacro.com.br,https://www.destromacro.com.br/produto/gelatina-royal-limao-25g-74907,https://destro.fbitsstatic.net/img/p/gelatina-royal-limao-25g-74907/261457-1.jpg?w=900&h=900&v=202501231555&qs=ignore,Gelatina Royal Limão 25g,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7622300859893.webp,58168,900,900,2026-07-06T12:25:59
3300,"GELATINA ROYAL 25g, MARACUJA",7622300859855,1.48,1.49,1.5,1.5,OK_DESTRO,APROVADO_EDSON,Imagem encontrada na Destro com boa correspondencia de nome. Aprovado manualmente por Edson em 2026-07-06T13:10:18.,destromacro.com.br,https://www.destromacro.com.br/produto/gelatina-royal-maracuja-25g-74920,https://destro.fbitsstatic.net/img/p/gelatina-royal-maracuja-25g-74920/261470-1.jpg?w=900&h=900&v=202501231555&qs=ignore,Gelatina Royal Maracujá 25g,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7622300859855.webp,58396,900,900,2026-07-06T12:26:00
3301,"GELATINA ROYAL 25g, MORANGO",7622300859817,1.48,1.49,1.5,1.5,OK_DESTRO,APROVADO_EDSON,Imagem encontrada na Destro com boa correspondencia de nome. Aprovado manualmente por Edson em 2026-07-06T13:10:18.,destromacro.com.br,https://www.destromacro.com.br/produto/gelatina-royal-morango-25g-74921,https://destro.fbitsstatic.net/img/p/gelatina-royal-morango-25g-74921/261471-1.jpg?w=900&h=900&v=202501231555&qs=ignore,Gelatina Royal Morango 25g,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7622300859817.webp,63548,900,900,2026-07-06T12:26:01
3302,"GELATINA ROYAL 25g, UVA",7622300859770,1.48,1.49,1.5,1.5,OK_DESTRO,APROVADO_EDSON,Imagem encontrada na Destro com boa correspondencia de nome. Aprovado manualmente por Edson em 2026-07-06T13:10:18.,destromacro.com.br,https://www.destromacro.com.br/produto/gelatina-royal-uva-25g-74908,https://destro.fbitsstatic.net/img/p/gelatina-royal-uva-25g-74908/261458-1.jpg?w=900&h=900&v=202501231555&qs=ignore,Gelatina Royal Uva 25g,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7622300859770.webp,61748,900,900,2026-07-06T12:26:01
3303,GELATINA ROYAL S/ SABOR INCOLOR 24g,7893333229001,8.73,8.8,8.83,8.87,OK_DESTRO,APROVADO_EDSON,Imagem encontrada na Destro com boa correspondencia de nome. Aprovado manualmente por Edson em 2026-07-06T13:10:18.,destromacro.com.br,https://www.destromacro.com.br/produto/gelatina-royal-sem-sabor-incolor-24g-74915,https://destro.fbitsstatic.net/img/p/gelatina-royal-sem-sabor-incolor-24g-74915/261465.jpg?w=900&h=900&v=202501231555&qs=ignore,Gelatina Royal Sem Sabor Incolor 24g,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7893333229001.webp,54234,900,900,2026-07-06T12:26:02
3304,GELATINA S LINE 550g T CACHO HID,7908458322367,17.99,18.13,18.21,18.28,OK_DESTRO,APROVADO_EDSON,Imagem encontrada na Destro com boa correspondencia de nome. Aprovado manualmente por Edson em 2026-07-06T13:10:18.,destromacro.com.br,https://www.destromacro.com.br/produto/gelatina-capilar-salon-line-to-de-cacho-linhaca-550g-82666,https://destro.fbitsstatic.net/img/p/gelatina-capilar-salon-line-to-de-cacho-linhaca-550g-82666/269221.jpg?w=900&h=900&v=202501231555&qs=ignore,Gelatina Capilar Salon Line Tô de Cacho Linhaça 550g,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7908458322367.webp,54524,900,900,2026-07-06T12:26:03
3305,GELATINA S LINE SOS 400g HID KIDS,7908458322091,14.74,14.86,14.92,14.98,OK_DESTRO,APROVADO_EDSON,Imagem encontrada na Destro com boa correspondencia de nome. Aprovado manualmente por Edson em 2026-07-06T13:10:18.,destromacro.com.br,https://www.destromacro.com.br/produto/gelatina-salon-line-kids-sos-cachos-hidratacao-400g-90124,https://destro.fbitsstatic.net/img/p/gelatina-salon-line-kids-sos-cachos-hidratacao-400g-90124/277122.jpg?w=900&h=900&v=202504011817&qs=ignore,Gelatina Salon Line Kids SOS Cachos Hidratação 400g,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7908458322091.webp,46314,900,900,2026-07-06T12:26:04
3306,GELATINA S LINE SOS 400g SUPER OLEOS,7908458321995,14.74,14.86,14.92,14.98,OK_DESTRO,APROVADO_EDSON,Imagem encontrada na Destro com boa correspondencia de nome. Aprovado manualmente por Edson em 2026-07-06T13:10:18.,destromacro.com.br,https://www.destromacro.com.br/produto/gelatina-capilar-salon-line-sos-cachos-super-oleos-400g-89307,https://destro.fbitsstatic.net/img/p/gelatina-capilar-salon-line-sos-cachos-super-oleos-400g-89307/276305.jpg?w=900&h=900&v=202501231555&qs=ignore,Gelatina Capilar Salon Line SOS Cachos Super Óleos 400g,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7908458321995.webp,52102,900,900,2026-07-06T12:26:04
3307,GELATINA S LINE T CACHO 1kg GEL FIXACAO,7898623956797,26.56,26.77,26.88,26.98,OK_DESTRO,APROVADO_EDSON,Imagem encontrada na Destro com boa correspondencia de nome. Aprovado manualmente por Edson em 2026-07-06T13:10:18.,destromacro.com.br,https://www.destromacro.com.br/produto/gelatina-capilar-salon-line-para-cachos-super-fixacao-300g-81498,https://destro.fbitsstatic.net/img/p/gelatina-capilar-salon-line-para-cachos-super-fixacao-300g-81498/268053.jpg?w=900&h=900&v=202501231555&qs=ignore,Gelatina Capilar Salon Line Para Cachos Super Fixação 300g,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7898623956797.webp,51084,900,900,2026-07-06T12:26:05
3308,GELATINA S LINE T CACHO 300g ESTILIZ,7908458317332,15.33,15.45,15.51,15.58,REVISAR_MATCH_DESTRO,APROVADO_EDSON,"Imagem veio da Destro, mas a correspondencia precisa de revisao. Aprovado manualmente por Edson em 2026-07-06T13:10:18.",destromacro.com.br,https://www.destromacro.com.br/produto/gelatina-capilar-salon-line-para-cachos-super-fixacao-300g-81498,https://destro.fbitsstatic.net/img/p/gelatina-capilar-salon-line-para-cachos-super-fixacao-300g-81498/268053.jpg?w=900&h=900&v=202501231555&qs=ignore,Gelatina Capilar Salon Line Para Cachos Super Fixação 300g,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7908458317332.webp,51084,900,900,2026-07-06T12:26:06
3309,GELATINA S LINE T CACHO 300g SUPER FIX,7898968070356,16.17,16.3,16.36,16.43,OK_DESTRO,APROVADO_EDSON,Imagem encontrada na Destro com boa correspondencia de nome. Aprovado manualmente por Edson em 2026-07-06T13:10:18.,destromacro.com.br,https://www.destromacro.com.br/produto/gelatina-capilar-salon-line-para-cachos-super-fixacao-300g-81498,https://destro.fbitsstatic.net/img/p/gelatina-capilar-salon-line-para-cachos-super-fixacao-300g-81498/268053.jpg?w=900&h=900&v=202501231555&qs=ignore,Gelatina Capilar Salon Line Para Cachos Super Fixação 300g,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7898968070356.webp,51084,900,900,2026-07-06T12:26:06
3310,GELATINA S LINE T CACHO 320g DEFINICAO,7898968070363,16.17,16.3,16.36,16.43,OK_DESTRO,APROVADO_EDSON,Imagem encontrada na Destro com boa correspondencia de nome. Aprovado manualmente por Edson em 2026-07-06T13:10:18.,destromacro.com.br,https://www.destromacro.com.br/produto/gelatina-capilar-salon-line-alta-definicao-320g-82611,https://destro.fbitsstatic.net/img/p/gelatina-capilar-salon-line-alta-definicao-320g-82611/269166.jpg?w=900&h=900&v=202501231555&qs=ignore,Gelatina Capilar Salon Line Alta Definição 320g,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7898968070363.webp,29886,900,900,2026-07-06T12:26:08
3311,"GELATINA S LINE T CACHO 550g, LINHACA",7908458304523,14.55,14.67,14.72,14.78,OK_DESTRO,APROVADO_EDSON,Imagem encontrada na Destro com boa correspondencia de nome. Aprovado manualmente por Edson em 2026-07-06T13:10:18.,destromacro.com.br,https://www.destromacro.com.br/produto/gelatina-capilar-salon-line-to-de-cacho-linhaca-550g-82666,https://destro.fbitsstatic.net/img/p/gelatina-capilar-salon-line-to-de-cacho-linhaca-550g-82666/269221.jpg?w=900&h=900&v=202501231555&qs=ignore,Gelatina Capilar Salon Line Tô de Cacho Linhaça 550g,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7908458304523.webp,54524,900,900,2026-07-06T12:26:08
3312,"GELATINA S LINE T CACHO 550g, RICINO",7908458304547,17.99,18.13,18.21,18.28,OK_DESTRO,APROVADO_EDSON,Imagem encontrada na Destro com boa correspondencia de nome. Aprovado manualmente por Edson em 2026-07-06T13:10:18.,destromacro.com.br,https://www.destromacro.com.br/produto/gelatina-capilar-salon-line-to-de-cacho-ricino-550g-82688,https://destro.fbitsstatic.net/img/p/gelatina-capilar-salon-line-to-de-cacho-ricino-550g-82688/269243.jpg?w=900&h=900&v=202501231555&qs=ignore,Gelatina Capilar Salon Line To De Cacho Rícino 550g,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7908458304547.webp,54512,900,900,2026-07-06T12:26:08
3313,GELATINA S LINE T CACHO MIX 550g N S M C,7898623951198,17.99,18.13,18.21,18.28,OK_DESTRO,APROVADO_EDSON,Imagem encontrada na Destro com boa correspondencia de nome. Aprovado manualmente por Edson em 2026-07-06T13:10:18.,destromacro.com.br,https://www.destromacro.com.br/produto/gelatina-capilar-salon-line-to-de-cacho-melancia-pote-550g-89905,https://destro.fbitsstatic.net/img/p/gelatina-capilar-salon-line-to-de-cacho-melancia-pote-550g-89905/276903.jpg?w=900&h=900&v=202503201606&qs=ignore,Gelatina Capilar Salon Line Tô de Cacho Melancia Pote 550g,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7898623951198.webp,54094,900,900,2026-07-06T12:26:10
3314,GELATINA S LINE T CACHO MIX 550g V T V S,7898623950047,17.99,18.13,18.21,18.28,OK_DESTRO,APROVADO_EDSON,Imagem encontrada na Destro com boa correspondencia de nome. Aprovado manualmente por Edson em 2026-07-06T13:10:18.,destromacro.com.br,https://www.destromacro.com.br/produto/gelatina-capilar-salon-line-to-de-cacho-melancia-pote-550g-89905,https://destro.fbitsstatic.net/img/p/gelatina-capilar-salon-line-to-de-cacho-melancia-pote-550g-89905/276903.jpg?w=900&h=900&v=202503201606&qs=ignore,Gelatina Capilar Salon Line Tô de Cacho Melancia Pote 550g,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7898623950047.webp,54094,900,900,2026-07-06T12:26:10
3315,GELATINA S/SABOR APTI INCOLOR 24g,7896327511472,5.1,5.14,5.16,5.18,OK_DESTRO,APROVADO_EDSON,Imagem encontrada na Destro com boa correspondencia de nome. Aprovado manualmente por Edson em 2026-07-06T13:10:18.,destromacro.com.br,https://www.destromacro.com.br/produto/gelatina-apti-sem-sabor-incolor-24g-70892,https://destro.fbitsstatic.net/img/p/gelatina-apti-sem-sabor-incolor-24g-70892/257428-1.jpg?w=900&h=900&v=202504220843&qs=ignore,Gelatina Apti Sem Sabor Incolor 24g,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7896327511472.webp,39246,900,900,2026-07-06T12:26:10
3316,"GELATINA SOL 20g, ABACAXI",7896005210581,1.24,1.25,1.25,1.26,OK_DESTRO,APROVADO_EDSON,Imagem encontrada na Destro com boa correspondencia de nome. Aprovado manualmente por Edson em 2026-07-06T13:10:18.,destromacro.com.br,https://www.destromacro.com.br/produto/gelatina-sol-sabor-abacaxi-20g-85859,https://destro.fbitsstatic.net/img/p/gelatina-sol-sabor-abacaxi-20g-85859/272855.jpg?w=900&h=900&v=202501231555&qs=ignore,Gelatina Sol Sabor Abacaxi 20g,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7896005210581.webp,61146,900,900,2026-07-06T12:26:11
3317,"GELATINA SOL 20g, AMORA",7896005210604,1.24,1.25,1.25,1.26,OK_DESTRO,APROVADO_EDSON,Imagem encontrada na Destro com boa correspondencia de nome. Aprovado manualmente por Edson em 2026-07-06T13:10:18.,destromacro.com.br,https://www.destromacro.com.br/produto/gelatina-sol-sabor-amora-20g-85860,https://destro.fbitsstatic.net/img/p/gelatina-sol-sabor-amora-20g-85860/272856.jpg?w=900&h=900&v=202501231555&qs=ignore,Gelatina Sol Sabor Amora 20g,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7896005210604.webp,77880,900,900,2026-07-06T12:26:11
3318,"GELATINA SOL 20g, CEREJA",7896005210628,1.24,1.25,1.25,1.26,OK_DESTRO,APROVADO_EDSON,Imagem encontrada na Destro com boa correspondencia de nome. Aprovado manualmente por Edson em 2026-07-06T13:10:18.,destromacro.com.br,https://www.destromacro.com.br/produto/gelatina-sol-sabor-cereja-20g-85861,https://destro.fbitsstatic.net/img/p/gelatina-sol-sabor-cereja-20g-85861/272857.jpg?w=900&h=900&v=202501231555&qs=ignore,Gelatina Sol Sabor Cereja 20g,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7896005210628.webp,56702,900,900,2026-07-06T12:26:11
3319,"GELATINA SOL 20g, FRAMBOESA",7896005210659,1.24,1.25,1.25,1.26,OK_DESTRO,APROVADO_EDSON,Imagem encontrada na Destro com boa correspondencia de nome. Aprovado manualmente por Edson em 2026-07-06T13:10:18.,destromacro.com.br,https://www.destromacro.com.br/produto/gelatina-sol-sabor-framboesa-20g-85862,https://destro.fbitsstatic.net/img/p/gelatina-sol-sabor-framboesa-20g-85862/272858.jpg?w=900&h=900&v=202501231555&qs=ignore,Gelatina Sol Sabor Framboesa 20g,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7896005210659.webp,63854,900,900,2026-07-06T12:26:14
3320,"GELATINA SOL 20g, LIMAO",7896005210697,1.24,1.25,1.25,1.26,OK_DESTRO,APROVADO_EDSON,Imagem encontrada na Destro com boa correspondencia de nome. Aprovado manualmente por Edson em 2026-07-06T13:10:18.,destromacro.com.br,https://www.destromacro.com.br/produto/gelatina-sol-sabor-limao-20g-85863,https://destro.fbitsstatic.net/img/p/gelatina-sol-sabor-limao-20g-85863/272859.jpg?w=900&h=900&v=202501231555&qs=ignore,Gelatina Sol Sabor Limão 20g,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7896005210697.webp,60288,900,900,2026-07-06T12:26:14
3321,"GELATINA SOL 20g, MARACUJA",7896005210727,1.24,1.25,1.25,1.26,OK_DESTRO,APROVADO_EDSON,Imagem encontrada na Destro com boa correspondencia de nome. Aprovado manualmente por Edson em 2026-07-06T13:10:18.,destromacro.com.br,https://www.destromacro.com.br/produto/gelatina-sol-sabor-maracuja-20g-85864,https://destro.fbitsstatic.net/img/p/gelatina-sol-sabor-maracuja-20g-85864/272860.jpg?w=900&h=900&v=202501231555&qs=ignore,Gelatina Sol Sabor Maracujá 20g,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7896005210727.webp,65318,900,900,2026-07-06T12:26:14
3322,"GELATINA SOL 20g, MORANGO",7896005210741,1.24,1.25,1.25,1.26,OK_DESTRO,APROVADO_EDSON,Imagem encontrada na Destro com boa correspondencia de nome. Aprovado manualmente por Edson em 2026-07-06T13:10:18.,destromacro.com.br,https://www.destromacro.com.br/produto/gelatina-sol-sabor-morango-20g-85865,https://destro.fbitsstatic.net/img/p/gelatina-sol-sabor-morango-20g-85865/272861.jpg?w=900&h=900&v=202501231555&qs=ignore,Gelatina Sol Sabor Morango 20g,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7896005210741.webp,67258,900,900,2026-07-06T12:26:16
3323,"GELATINA SOL 20g, UVA",7896005210789,1.24,1.25,1.25,1.26,OK_DESTRO,APROVADO_EDSON,Imagem encontrada na Destro com boa correspondencia de nome. Aprovado manualmente por Edson em 2026-07-06T13:10:18.,destromacro.com.br,https://www.destromacro.com.br/produto/gelatina-sol-sabor-uva-20g-85866,https://destro.fbitsstatic.net/img/p/gelatina-sol-sabor-uva-20g-85866/272862.jpg?w=900&h=900&v=202501231555&qs=ignore,Gelatina Sol Sabor Uva 20g,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7896005210789.webp,67608,900,900,2026-07-06T12:26:16
3324,GELATINA SOL INCOLOR 12g S/ SABOR,7896005211144,2.81,2.83,2.84,2.85,OK_DESTRO,APROVADO_EDSON,Imagem encontrada na Destro com boa correspondencia de nome. Aprovado manualmente por Edson em 2026-07-06T13:10:18.,destromacro.com.br,https://www.destromacro.com.br/produto/gelatina-sol-sem-sabor-incolor-12g-85858,https://destro.fbitsstatic.net/img/p/gelatina-sol-sem-sabor-incolor-12g-85858/272854.jpg?w=900&h=900&v=202501231555&qs=ignore,Gelatina Sol Sem Sabor Incolor 12g,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7896005211144.webp,36456,900,900,2026-07-06T12:26:16
3325,"GELATINA ZERO APTI 12g, MORANGO",7896327513919,2.19,2.21,2.22,2.23,OK_DESTRO,APROVADO_EDSON,Imagem encontrada na Destro com boa correspondencia de nome. Aprovado manualmente por Edson em 2026-07-06T13:10:18.,destromacro.com.br,https://www.destromacro.com.br/produto/gelatina-zero-aptiva-morango-12g-91783,https://destro.fbitsstatic.net/img/p/gelatina-zero-aptiva-morango-12g-91783/278781.jpg?w=900&h=900&v=202512120922&qs=ignore,Gelatina Zero Aptiva Morango 12g,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7896327513919.webp,96386,900,900,2026-07-06T12:26:18
3326,"GELATINA ZERO APTI 12g, UVA",7896327513940,2.19,2.21,2.22,2.23,OK_DESTRO,APROVADO_EDSON,Imagem encontrada na Destro com boa correspondencia de nome. Aprovado manualmente por Edson em 2026-07-06T13:10:18.,destromacro.com.br,https://www.destromacro.com.br/produto/gelatina-zero-aptiva-uva-12g-91784,https://destro.fbitsstatic.net/img/p/gelatina-zero-aptiva-uva-12g-91784/278782.jpg?w=900&h=900&v=202512120922&qs=ignore,Gelatina Zero Aptiva Uva 12g,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7896327513940.webp,79460,900,900,2026-07-06T12:26:18
3327,GELEIA CORP LOLA ILUMIN 200ml B D PRAIA,7899572808724,27.0,27.22,27.32,27.43,OK_DESTRO,APROVADO_EDSON,Imagem encontrada na Destro com boa correspondencia de nome. Aprovado manualmente por Edson em 2026-07-06T13:10:18.,destromacro.com.br,https://www.destromacro.com.br/produto/geleia-corporal-lola-cosmetics-be-m-dita-praia-pos-sol-200ml-78224,https://destro.fbitsstatic.net/img/p/geleia-corporal-lola-cosmetics-be-m-dita-praia-pos-sol-200ml-78224/264779.jpg?w=900&h=900&v=202501231555&qs=ignore,Geleia Corporal Lola Cosmetics Be(M) Dita Praia Pós-Sol 200ml,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7899572808724.webp,41522,900,900,2026-07-06T12:26:19
